SubjectID,AssignmentID,ProblemID,Label
0a7ff96e4fa7c92a13ccab013d580930,494.0,49,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,67,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,104,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,106,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,107,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,108,True
0aaf61723a352ba7ea1be4502df85765,494.0,41,True
0aaf61723a352ba7ea1be4502df85765,494.0,43,True
0aaf61723a352ba7ea1be4502df85765,494.0,44,True
0aaf61723a352ba7ea1be4502df85765,494.0,46,True
0aaf61723a352ba7ea1be4502df85765,494.0,49,True
0aaf61723a352ba7ea1be4502df85765,494.0,67,True
0aaf61723a352ba7ea1be4502df85765,494.0,104,True
0aaf61723a352ba7ea1be4502df85765,494.0,106,True
0aaf61723a352ba7ea1be4502df85765,494.0,107,True
0aaf61723a352ba7ea1be4502df85765,494.0,108,True
0aaf61723a352ba7ea1be4502df85765,502.0,45,False
0aaf61723a352ba7ea1be4502df85765,502.0,48,False
0aaf61723a352ba7ea1be4502df85765,502.0,51,False
0aaf61723a352ba7ea1be4502df85765,502.0,56,True
0aaf61723a352ba7ea1be4502df85765,502.0,57,True
0aaf61723a352ba7ea1be4502df85765,502.0,64,True
0aaf61723a352ba7ea1be4502df85765,502.0,70,False
0aaf61723a352ba7ea1be4502df85765,502.0,71,True
0aaf61723a352ba7ea1be4502df85765,502.0,112,True
0aaf61723a352ba7ea1be4502df85765,502.0,118,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,41,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,43,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,44,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,46,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,49,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,67,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,104,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,106,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,107,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,108,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,45,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,48,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,51,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,56,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,57,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,64,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,70,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,71,False
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,112,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,118,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,41,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,43,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,44,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,46,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,49,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,67,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,104,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,106,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,107,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,108,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,45,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,48,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,51,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,56,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,57,True
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,64,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,70,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,71,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,112,True
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,118,False
0e2cb039638d9ab503d33105ed343d7e,494.0,41,True
0e2cb039638d9ab503d33105ed343d7e,494.0,43,False
0e2cb039638d9ab503d33105ed343d7e,494.0,44,True
0e2cb039638d9ab503d33105ed343d7e,494.0,46,True
0e2cb039638d9ab503d33105ed343d7e,494.0,49,True
0e2cb039638d9ab503d33105ed343d7e,494.0,67,True
0e2cb039638d9ab503d33105ed343d7e,494.0,104,False
0e2cb039638d9ab503d33105ed343d7e,494.0,106,True
0e2cb039638d9ab503d33105ed343d7e,494.0,107,False
0e2cb039638d9ab503d33105ed343d7e,494.0,108,False
0e2cb039638d9ab503d33105ed343d7e,502.0,45,False
0e2cb039638d9ab503d33105ed343d7e,502.0,48,False
0e2cb039638d9ab503d33105ed343d7e,502.0,51,False
0e2cb039638d9ab503d33105ed343d7e,502.0,56,True
0e2cb039638d9ab503d33105ed343d7e,502.0,57,True
0e2cb039638d9ab503d33105ed343d7e,502.0,64,False
0e2cb039638d9ab503d33105ed343d7e,502.0,70,False
0e2cb039638d9ab503d33105ed343d7e,502.0,71,True
0e2cb039638d9ab503d33105ed343d7e,502.0,112,False
0e2cb039638d9ab503d33105ed343d7e,502.0,118,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,45,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,48,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,51,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,56,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,57,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,64,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,70,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,71,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,112,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,118,False
115c51eb37365df2d4f4e2482b964822,494.0,41,True
115c51eb37365df2d4f4e2482b964822,494.0,43,True
115c51eb37365df2d4f4e2482b964822,494.0,44,True
115c51eb37365df2d4f4e2482b964822,494.0,46,True
115c51eb37365df2d4f4e2482b964822,494.0,49,True
115c51eb37365df2d4f4e2482b964822,494.0,67,True
115c51eb37365df2d4f4e2482b964822,494.0,104,True
115c51eb37365df2d4f4e2482b964822,494.0,106,True
115c51eb37365df2d4f4e2482b964822,494.0,107,True
115c51eb37365df2d4f4e2482b964822,494.0,108,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,41,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,43,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,44,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,46,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,49,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,67,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,104,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,106,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,107,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,108,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,45,False
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,48,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,51,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,56,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,57,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,64,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,70,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,71,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,112,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,118,True
1379719828be9ee6b08ca64edb818e2b,494.0,41,True
1379719828be9ee6b08ca64edb818e2b,494.0,43,False
1379719828be9ee6b08ca64edb818e2b,494.0,44,True
1379719828be9ee6b08ca64edb818e2b,494.0,46,True
1379719828be9ee6b08ca64edb818e2b,494.0,49,True
1379719828be9ee6b08ca64edb818e2b,494.0,67,False
1379719828be9ee6b08ca64edb818e2b,494.0,104,True
1379719828be9ee6b08ca64edb818e2b,494.0,106,False
1379719828be9ee6b08ca64edb818e2b,494.0,107,True
1379719828be9ee6b08ca64edb818e2b,494.0,108,False
138a14eaf4a8c188a6c41cafd9400a30,502.0,45,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,48,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,51,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,56,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,57,False
138a14eaf4a8c188a6c41cafd9400a30,502.0,64,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,70,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,71,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,112,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,118,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,41,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,43,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,44,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,46,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,49,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,67,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,104,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,106,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,107,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,108,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,45,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,48,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,51,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,56,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,57,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,64,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,70,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,71,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,112,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,118,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,45,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,48,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,51,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,56,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,57,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,64,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,70,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,71,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,112,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,118,True
16a4d8f9442ec82c5d390079cad8f194,494.0,41,True
16a4d8f9442ec82c5d390079cad8f194,494.0,43,True
16a4d8f9442ec82c5d390079cad8f194,494.0,44,False
16a4d8f9442ec82c5d390079cad8f194,494.0,46,True
16a4d8f9442ec82c5d390079cad8f194,494.0,49,True
16a4d8f9442ec82c5d390079cad8f194,494.0,67,False
16a4d8f9442ec82c5d390079cad8f194,494.0,104,True
16a4d8f9442ec82c5d390079cad8f194,494.0,106,True
16a4d8f9442ec82c5d390079cad8f194,494.0,107,True
16a4d8f9442ec82c5d390079cad8f194,494.0,108,True
16a4d8f9442ec82c5d390079cad8f194,502.0,45,False
16a4d8f9442ec82c5d390079cad8f194,502.0,48,False
16a4d8f9442ec82c5d390079cad8f194,502.0,51,False
16a4d8f9442ec82c5d390079cad8f194,502.0,56,True
16a4d8f9442ec82c5d390079cad8f194,502.0,57,False
16a4d8f9442ec82c5d390079cad8f194,502.0,64,True
16a4d8f9442ec82c5d390079cad8f194,502.0,70,True
16a4d8f9442ec82c5d390079cad8f194,502.0,71,True
16a4d8f9442ec82c5d390079cad8f194,502.0,112,True
16a4d8f9442ec82c5d390079cad8f194,502.0,118,True
17737832ac17be5216f187a82c20936e,494.0,41,False
17737832ac17be5216f187a82c20936e,494.0,43,False
17737832ac17be5216f187a82c20936e,494.0,44,False
17737832ac17be5216f187a82c20936e,494.0,46,False
17737832ac17be5216f187a82c20936e,494.0,49,False
17737832ac17be5216f187a82c20936e,494.0,67,False
17737832ac17be5216f187a82c20936e,494.0,104,False
17737832ac17be5216f187a82c20936e,494.0,106,False
17737832ac17be5216f187a82c20936e,494.0,107,False
17737832ac17be5216f187a82c20936e,494.0,108,False
17737832ac17be5216f187a82c20936e,502.0,45,False
17737832ac17be5216f187a82c20936e,502.0,48,False
17737832ac17be5216f187a82c20936e,502.0,51,False
17737832ac17be5216f187a82c20936e,502.0,56,False
17737832ac17be5216f187a82c20936e,502.0,70,False
17737832ac17be5216f187a82c20936e,502.0,71,False
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,41,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,43,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,44,False
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,46,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,49,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,67,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,104,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,106,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,107,True
17e0ce48c87a8885fe8b82c21cb17ecf,494.0,108,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,45,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,48,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,51,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,56,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,57,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,64,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,70,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,71,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,112,True
17e0ce48c87a8885fe8b82c21cb17ecf,502.0,118,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,41,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,43,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,44,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,46,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,49,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,67,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,104,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,106,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,107,True
183f50a7700982a3ed18ff6d7a5777bf,494.0,108,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,45,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,48,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,51,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,56,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,57,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,64,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,70,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,71,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,112,True
183f50a7700982a3ed18ff6d7a5777bf,502.0,118,True
18d3284f148b6cb726b412b7059223ff,494.0,41,True
18d3284f148b6cb726b412b7059223ff,494.0,43,False
18d3284f148b6cb726b412b7059223ff,494.0,44,True
18d3284f148b6cb726b412b7059223ff,494.0,46,True
18d3284f148b6cb726b412b7059223ff,494.0,49,False
18d3284f148b6cb726b412b7059223ff,494.0,67,True
18d3284f148b6cb726b412b7059223ff,494.0,104,True
18d3284f148b6cb726b412b7059223ff,494.0,106,False
18d3284f148b6cb726b412b7059223ff,494.0,107,False
18d3284f148b6cb726b412b7059223ff,494.0,108,False
18d3284f148b6cb726b412b7059223ff,502.0,45,False
18d3284f148b6cb726b412b7059223ff,502.0,48,True
18d3284f148b6cb726b412b7059223ff,502.0,51,True
18d3284f148b6cb726b412b7059223ff,502.0,56,False
18d3284f148b6cb726b412b7059223ff,502.0,57,True
18d3284f148b6cb726b412b7059223ff,502.0,64,False
18d3284f148b6cb726b412b7059223ff,502.0,70,True
18d3284f148b6cb726b412b7059223ff,502.0,71,True
18d3284f148b6cb726b412b7059223ff,502.0,112,False
18d3284f148b6cb726b412b7059223ff,502.0,118,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,41,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,43,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,44,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,46,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,49,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,67,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,104,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,106,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,107,True
1aaa7438a59157a0f21ad30dda4d4088,494.0,108,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,45,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,48,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,51,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,56,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,57,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,64,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,70,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,71,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,112,True
1aaa7438a59157a0f21ad30dda4d4088,502.0,118,True
1aabb3fa1280144bf946da37d00c05f1,494.0,41,True
1aabb3fa1280144bf946da37d00c05f1,494.0,43,False
1aabb3fa1280144bf946da37d00c05f1,494.0,44,True
1aabb3fa1280144bf946da37d00c05f1,502.0,45,True
1aabb3fa1280144bf946da37d00c05f1,502.0,48,True
1aabb3fa1280144bf946da37d00c05f1,502.0,51,True
1aabb3fa1280144bf946da37d00c05f1,502.0,56,True
1aabb3fa1280144bf946da37d00c05f1,502.0,57,True
1aabb3fa1280144bf946da37d00c05f1,502.0,64,True
1aabb3fa1280144bf946da37d00c05f1,502.0,70,True
1aabb3fa1280144bf946da37d00c05f1,502.0,71,True
1aabb3fa1280144bf946da37d00c05f1,502.0,112,True
1aabb3fa1280144bf946da37d00c05f1,502.0,118,True
1c7836dbabd12c458d20e3b35633733a,494.0,41,True
1c7836dbabd12c458d20e3b35633733a,494.0,44,False
1c7836dbabd12c458d20e3b35633733a,494.0,49,True
1c7836dbabd12c458d20e3b35633733a,494.0,67,False
1c7836dbabd12c458d20e3b35633733a,494.0,104,False
1c7836dbabd12c458d20e3b35633733a,502.0,45,True
1c7836dbabd12c458d20e3b35633733a,502.0,48,True
1c7836dbabd12c458d20e3b35633733a,502.0,51,True
1c7836dbabd12c458d20e3b35633733a,502.0,56,True
1c7836dbabd12c458d20e3b35633733a,502.0,57,True
1c7836dbabd12c458d20e3b35633733a,502.0,64,True
1c7836dbabd12c458d20e3b35633733a,502.0,70,False
1c7836dbabd12c458d20e3b35633733a,502.0,71,False
1c7836dbabd12c458d20e3b35633733a,502.0,112,True
1c7836dbabd12c458d20e3b35633733a,502.0,118,True
1cd45c346398d2ee6a71296e1fa88796,494.0,41,True
1cd45c346398d2ee6a71296e1fa88796,494.0,43,True
1cd45c346398d2ee6a71296e1fa88796,494.0,44,True
1cd45c346398d2ee6a71296e1fa88796,494.0,46,True
1cd45c346398d2ee6a71296e1fa88796,494.0,49,True
1cd45c346398d2ee6a71296e1fa88796,494.0,67,True
1cd45c346398d2ee6a71296e1fa88796,494.0,104,True
1cd45c346398d2ee6a71296e1fa88796,494.0,106,False
1cd45c346398d2ee6a71296e1fa88796,494.0,107,True
1cd45c346398d2ee6a71296e1fa88796,494.0,108,True
1cd45c346398d2ee6a71296e1fa88796,502.0,45,False
1cd45c346398d2ee6a71296e1fa88796,502.0,48,False
1cd45c346398d2ee6a71296e1fa88796,502.0,51,True
1cd45c346398d2ee6a71296e1fa88796,502.0,56,True
1cd45c346398d2ee6a71296e1fa88796,502.0,57,False
1cd45c346398d2ee6a71296e1fa88796,502.0,64,True
1cd45c346398d2ee6a71296e1fa88796,502.0,70,False
1cd45c346398d2ee6a71296e1fa88796,502.0,71,True
1cd45c346398d2ee6a71296e1fa88796,502.0,112,False
