SubjectID,AssignmentID,ProblemID,Label
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,494,107,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,494,108,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,45,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,48,False
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,51,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,56,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,57,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,64,False
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,70,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,71,True
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,112,False
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,502,118,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,41,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,43,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,44,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,46,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,49,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,67,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,104,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,106,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,107,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,494,108,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,45,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,48,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,51,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,56,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,57,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,64,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,70,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,71,False
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,112,True
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,502,118,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,41,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,43,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,44,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,46,False
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,49,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,67,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,104,False
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,106,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,107,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,494,108,False
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,45,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,48,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,51,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,56,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,57,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,64,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,70,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,71,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,112,True
0973288c77f97c9245c444f90526bc6137bc40b48200197fd5bb6134f618f165,502,118,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,41,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,43,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,44,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,46,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,49,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,67,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,104,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,106,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,107,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,494,108,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,45,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,48,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,51,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,56,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,57,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,64,False
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,70,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,71,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,112,True
097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,502,118,False
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,494,41,True
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,494,43,True
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,494,44,True
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,494,46,True
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,494,49,True
